Response ID,gender_core,age_core,entity_tenure - Months,conditions_rate_core,safety_core,pressure_to_work_core,factory_recommend_tf_core
R_3pgS7YBFYif3gHa,0,30,36,3,1,1,1
R_1MQUipe7XQnRRfo,1,48,72,3,2,4,1
R_24164FqwCodZs5x,1,30,6,5,5,1,1
R_1gosUvNe9X7GKsH,0,32,48,4,4,1,1
R_3HY0my1tRZ6AW1J,0,24,5,2,1,1,1
R_un1q0BBcp9TQf9n,0,18,5,4,5,1,1
R_1gSLm7tEZ83CX0Q,0,49,8,4,5,1,1
R_Do6DUFaeIH6Q2gF,1,47,24,3,4,4,1
R_1i2IuEF3PYJOqnA,0,23,11,5,5,1,1
R_1FyuzAPHHFQ27AI,1,43,24,2,5,1,1
R_3E9DOBDKIIYTtc0,0,53,170,3,5,1,1
R_2fI46LZ2NcHE633,1,44,60,2,5,1,1
R_2to0EyBaTgD5Suj,0,45,4,4,5,1,1
R_2zu7LxpqbPOhJZw,0,46,60,3,5,1,1
R_qWPBbsDlRbvgLN7,0,22,5,3,4,1,1
R_UtfMYJHCGxve8ed,1,29,36,4,5,1,1
R_UfLe1ejd0u5g6QN,1,24,12,4,5,1,1
R_264kD6B1sLB3C0G,0,48,48,3,5,1,1
R_2B4mWr25RERevtS,1,53,108,3,5,1,1
R_1GBmw26oAQhvykK,0,30,12,4,5,2,1
R_1EgOYctmFBxbQSA,0,25,1,4,5,1,1
R_28HEqtE6q3n3S3J,0,64,24,4,5,1,1
R_2PicCHoQHUNjKP6,0,26,9,4,5,1,1
R_SK54FaF2l6CvNjH,0,39,18,5,5,1,1
R_11d6id1dLhgLt9m,0,60,5,4,5,1,1
R_1qg1NVZPRbTdbC4,0,56,84,5,5,1,1
R_UX4GE4GLozuUCQ1,1,36,108,4,5,1,1
R_2WD1gKCJlJkD4af,0,40,14,3,3,2,1
R_3hzOWYD6cXxgY7H,1,39,48,4,4,5,1
R_25Qw6RBVRuxpAcZ,1,24,10,5,5,1,1
R_pSstjCCs6Ag3cOZ,1,45,96,3,5,2,1
R_3PNvQT1KuITEcLq,0,50,24,4,5,1,1
R_qUCO21GOsaWyzPX,0,27,120,2,3,1,0
R_3mZ6MKDGqKnizOF,0,64,132,4,4,2,1
R_cApx7nFdRMPBSfL,1,30,36,4,5,1,1
R_1Le75WYz57ZV5AE,0,19,17,3,5,1,0
R_3QMMkXsU2LKGvja,0,39,24,4,5,2,1
R_1NmIH8jXljZu9H6,0,55,132,5,5,1,1
R_2fg5q5Jct3og2hN,0,61,1,5,5,1,1
R_1FFnIPbRTvLlwZU,0,55,144,4,5,1,1
R_2TpzQ5A5kCROt6p,0,57,132,5,5,1,1
R_2CNX9RDjrZqis3Y,0,65,288,4,5,1,1
R_2z8TXLx8ngq3dkl,0,52,240,4,5,1,1
R_3QMcQf63xOlZL8v,1,49,120,4,1,1,1
R_1duwdc83YLCC1pY,0,57,156,5,5,1,1
R_5teF6hxUHPRITOF,1,26,3,5,5,1,1
R_2VjMJjsLXqKJMSR,0,37,168,4,5,1,1
R_232grc3vjmiwn21,1,19,3,5,5,1,1
R_eS6I6rYAnRo0s9P,1,51,8,3,5,1,1
R_ThIFZE2GfB67Ja9,0,28,12,3,5,1,1
R_xsA8cXN8HyTJQgV,1,49,54,5,5,1,1
R_2S3xgjojGVht8Gl,1,55,4,5,5,1,1
R_1kNB3Ae5iduqgmP,0,20,21,5,5,1,1
R_3HUJ6lPxlqSliqo,0,28,12,4,5,1,1
R_PSUUS2niguDGb3H,1,38,60,5,5,1,
R_1n1G13M6mBmsU7A,0,55,96,5,5,5,1
R_3oHodOLfj4Lt0LS,0,19,16,3,5,1,1
R_1Q6KSmUCZD2PU0k,1,51,48,3,1,1,1
R_3HIgmCtPAOBGxMt,0,33,5,4,5,1,1
R_25AWohOT4y72By9,1,22,1,5,5,1,1
R_3estdj93pgAUCQX,1,23,30,4,4,1,1
R_1rAHcAM8AXs1Ljl,0,25,13,5,5,1,1
R_1E4ZcrddG8QYX10,1,24,3,4,5,1,1
R_3qma12fxHq0Cybs,1,24,30,4,5,1,1
R_vv72ae06ZxZF5YJ,0,26,28,4,5,1,1
R_eD8mIxlDnC1C2xb,0,19,18,4,5,1,1
R_2v1FkpEsLsRoOWU,0,26,24,4,5,1,1
R_2rAsD2ktR1bt2Cv,0,33,31,5,5,1,1
R_2COk5wHKZMytHxS,0,21,29,3,2,1,1
R_Zl5Vm9nl0rz1Zdf,0,21,35,5,4,1,1
R_beZGHWtYh0OyTGp,0,23,12,3,3,1,1
R_1Ntv1bD7qts1uDA,0,31,12,5,5,1,1
R_3w5UdwEPYR5Kp1f,1,21,11,3,5,1,1
R_uayuUhiy21iEcx3,0,21,31,3,4,1,1
R_2pQu0e0mk0VT6OH,1,49,23,4,5,1,1
R_1jdr3yduVStEEW7,1,25,6,3,5,1,1
R_3dLjGw64a1gPmZn,1,23,7,4,5,1,1
R_3kpkBUJTK8Jdzdl,1,47,24,4,3,1,1
R_2cBj7mErjviXoUQ,0,45,14,5,5,1,1
R_3Ptv0XUfFKCxIvg,1,31,24,4,5,4,1
R_1i9YdpNBLSUsldp,1,25,6,4,5,1,1
R_2CdNNoiszBerGqQ,0,40,13,4,5,1,1
R_2YWDSQiKtI24A7k,1,47,6,2,3,1,1
R_ykeoD8CkUClpvBT,0,25,30,3,5,1,1
R_XHW2y91W8r5V8BP,1,48,6,4,4,1,1
R_1gUyByYhmUNFMmF,0,18,2,5,5,1,1
R_1o4OuSopQHqWrJD,1,46,48,5,5,1,1
R_2qmaq3GprQToitu,0,39,132,3,2,2,0
R_24w7p08GVaTETfd,1,47,32,4,5,1,1
R_1f75YW6M1aF8njz,0,20,12,5,5,1,1
R_1oImGZ2UDewGzzK,1,40,16,3,4,1,1
R_2fkzzBdEgtPYubr,0,25,20,4,5,1,1
R_3hhdNTykoViKsxo,0,24,12,4,5,1,1
R_Y3N8jVQ0m0kXzoJ,0,52,36,3,5,1,1
R_1dE0PQzBStcIiNU,1,32,16,3,3,3,1
R_dbxDEIVy4ZaFMsN,0,28,30,3,4,4,1
R_3oMc8AeZWVPlCed,0,29,18,4,5,1,1
R_248lZt61BoO5mG3,1,19,12,5,5,1,1
R_3sgFDjyLQOqes6c,1,21,24,5,5,1,1
R_324TvcEQn5eCyxz,0,33,36,3,5,2,1
R_1FmKX7n8YNf8kCH,1,21,12,4,5,1,1
R_2CCCytZBBtmUUNk,1,51,36,5,5,1,
R_1dKvfBbvXQsiRG5,0,58,32,5,5,1,1
R_3G1lJAdjmTZxYn7,1,20,26,5,5,4,1
R_2v1FsfLKdvgyL9u,0,22,12,2,4,4,1
R_2bN73Dej7m6Erll,1,30,20,3,5,1,1
R_29tYDpLLUJXax4w,1,34,12,5,5,1,1
R_3rIdm8BwvSn2OI4,1,50,42,4,5,1,1
R_2CQdDD8GExn0Vyh,1,27,30,4,4,1,1
R_SWauNGS71Q32OWZ,0,51,48,4,5,3,1
R_cwJks6D3w2XCzh7,1,29,4,3,3,3,1
R_3kFhFdhx3n718fN,0,22,5,3,5,1,1
R_3FW3bVKlCJpOjYA,1,49,24,4,5,1,1
R_3lFHPMLkS9vRcxL,1,21,24,3,2,4,0
R_2y1rHmxOMPXNqNo,1,19,13,3,4,5,1
R_2e41K4yeLeRSDYw,0,20,7,4,5,1,1
R_1nOXlo32OyPv1g4,0,25,14,3,4,1,1
R_2400DWSi5xkZiS8,1,26,7,5,5,1,1
R_2QPvZa305SRd7mS,1,42,24,5,5,1,1
R_3CZeN1c397zTM5r,1,23,84,3,4,1,1
R_3O82yzbqGA0Pbdi,0,29,12,4,2,3,1
R_VISNtqhVgzK1p8B,0,43,24,5,5,1,1
R_26vup4CmFCYkJ0t,1,48,120,5,5,1,1
R_1LIIbz25Ezem4Im,1,22,18,3,4,1,1
R_10GbXMtc3a8KkEr,0,44,7,5,5,2,1
R_1g6gii40JFIOncU,0,27,31,3,3,1,1
R_3MPX8HyAWUMF3Vk,0,29,10,5,5,1,1
R_3MArxaQ51pcpl7l,0,22,8,5,5,1,1
R_1LoZOHaU9hcHguP,1,38,12,3,3,1,1
R_10IyurRuTGZpeZk,0,18,1,4,5,1,1
R_3luhdesHeCAqwFW,1,18,1,3,5,1,1
R_R9ruLHgGQGFV3od,1,21,15,5,5,1,1
R_33wH8LykavlRxew,0,25,60,3,5,1,1
R_2rPijPFDOTwsnQI,0,29,24,3,4,4,1
R_DDaz3QKFKnQhRMB,0,49,24,4,5,4,1
R_30uhuhicP3Iqo9D,1,42,59,4,5,1,1
R_1DVd2hcRiKQGayL,0,69,72,5,5,1,1
R_1JQLVtiOLPz9UJW,1,19,11,4,5,1,1
R_2uICGRcssI7CtwX,1,22,12,4,4,1,1
R_4OP8BYJHmtPBDLb,1,24,6,4,5,1,1
R_2R1BW4dqA8mU87V,1,21,36,3,3,2,1
R_CmhypliJFu2bApb,1,22,20,4,5,1,1
R_SPeZK3PKGzrSxnX,0,49,32,2,5,4,1
R_3LeZjcpHECUEqFr,1,45,3,5,5,1,1
R_1QKOrANR9sd6SzC,1,31,3,3,4,1,1
R_21BY5UsxZgkEt4Z,1,21,26,5,5,2,1
R_3sBL5XMizVEaSrd,1,31,31,4,5,1,1
R_5BH0wBujLqarVfz,1,39,30,4,5,1,1
R_1DM9dQoKIc6dO27,1,21,24,3,3,1,1
R_1rIeNeAtVPsBhvu,1,23,8,3,4,3,1
R_27VxdXfZYSRkOBq,0,42,5,4,5,1,1
R_3fcmW5LVoNBj3b6,1,43,36,4,5,1,1
R_SZdiyRlwkWdPuNz,0,29,8,5,5,4,1
R_5nGz4WboqKeXUbv,0,23,32,5,5,1,1
R_RF7iDUAOc7FThlv,0,28,20,3,3,1,1
R_3r0dN7vcKOY9wGC,0,22,5,5,5,1,1
R_2w4tlGm2ZM0Jv9o,0,20,32,5,3,1,1
R_2Pdn7cJTjI9WdL8,0,22,30,4,5,4,1
R_3fqII5MkLREh6Po,0,32,27,4,5,1,1
R_1gNQNjqjfuEPcD4,0,43,36,5,5,1,1
R_1dg02pjJyOlfIrY,0,37,14,3,5,2,1
R_2CON0OnVgjQuvXG,0,23,3,5,5,1,1
R_ahfe4DDXJUgBW81,0,26,12,4,5,1,1
R_11WLoZB2UbcBYSZ,1,48,36,3,3,1,1
R_2pWVeY5BOXWoDw0,1,28,30,3,4,1,1
R_0pTZXVLmXjKrY4x,0,25,16,5,5,1,1
R_1OCVmuXxmkT5Qzk,1,49,3,5,5,1,1
R_cHehMEg5N4oij85,0,49,32,5,5,1,1
R_2VRbY64TH248ean,1,19,7,4,4,1,1
R_2tliKTybMnpM4Zc,0,35,18,5,5,1,1
R_1LX4sxnmKRJ3QgF,1,42,12,4,5,1,1
R_24rfSktnLEqDf8g,1,38,36,4,5,1,1
R_qIbkoRHWyBO8eXL,1,33,30,5,5,1,1
R_Wfywfqlhx7eL0d3,1,20,11,3,5,1,1
R_tXkILZ0KU53FNCN,0,42,10,5,5,1,1
R_3gYrGUb3BYEkLnQ,1,37,36,5,5,1,1
R_2Bm8HFXXUDoibF9,1,26,2,4,4,1,1
R_2428iWqDHNdNXGa,1,36,1,5,4,1,1
R_25GjLSKs2mrJcC5,1,21,24,5,5,1,1
R_2cnNGnd5NTnpF9v,1,34,15,3,3,3,1
R_1d13NDwJmRnybW5,0,27,12,4,5,1,1
R_3p6bpGslbrxoJhc,1,40,36,4,4,4,1
R_1MLk6KWWjJ74LcQ,1,54,12,4,4,1,1
R_3G1cmVKn1FHmji0,1,28,5,5,4,1,1
R_2nuuugKGeQ64pnX,0,26,9,4,5,1,1
R_27dFxnXZUiehsBo,1,19,3,5,5,1,1
R_1CliNrDJYeblx6Z,0,28,78,3,1,1,1
R_32W3pw9wYJ7KUSl,0,33,12,3,4,2,1
R_3Qma1zH6jYqNHLb,1,65,4,5,5,1,1
R_32Wu8z3sxYSH5jZ,1,35,11,3,5,1,1
R_sRvrewQkmqFWl4B,1,32,11,5,5,1,1
R_1H8iXHOpgKoWxuo,1,28,60,3,3,4,1
R_UstvYKEbVIvnUBz,1,52,24,3,5,1,1
R_2WMWxFUCuEtDHJO,1,21,2,3,5,1,1
R_3gNGDzBS6JHNjY0,1,43,12,3,2,1,1
R_3e3onO0dOxDSgCr,1,26,12,4,5,1,1
R_poas1KWBVffj8pb,1,25,22,3,5,1,1
R_2TpWm5MaMeC0wKB,1,22,7,2,2,1,1
R_10D7AhWCmX7cRLb,1,32,5,5,5,1,1
R_2E3QXELhpXTXXAU,1,35,14,4,5,1,1
R_2Bgv2c8Xy25AF6e,1,47,1,5,5,1,1
R_2dRxYspjT82zNyV,1,52,0,5,5,1,1
R_22tQzYsbE5Tcmp2,1,24,1,5,5,1,1
R_2WT2xr2yATnvm2u,0,30,132,5,5,1,1
R_1ikQUlBYiqNUpjJ,1,34,24,3,4,1,
R_tRQAkOYQWNrXnIR,1,46,22,4,5,1,1
R_1InubW8pESeW14N,1,21,4,3,4,1,1
R_dbWvJLBIJytXDAB,1,28,30,4,5,1,1
R_w6RA2bsnZBpk7y9,0,19,1,3,4,1,1
R_vIAgTnenwgmrEs1,1,25,1,5,5,1,1
R_1KvV2CB6L22PGqi,1,53,32,2,5,1,1
R_XwgLblPkPcZWlod,1,22,12,4,4,1,1
R_3rtiJU46CesU62t,1,42,60,4,5,1,1
R_1pyuG7M4BRYX8So,1,22,5,5,5,1,1
R_3htF8NMAposFkRv,1,20,20,3,4,1,1
R_10uEHNvDxDnVKWk,1,38,7,2,2,5,1
R_2AMyWIMZcOdc1av,0,35,14,3,1,1,1
R_3purRjQueGegDO0,1,33,2,5,5,1,1
R_3lz8Hf6q7kP5pLF,1,25,42,3,2,1,1
R_3Poz5v4tvF1GVwe,1,28,2,4,5,1,1
R_sUb1sBmdRIXJ03L,1,28,4,3,5,1,1
R_1fZC3PjxrlDAA9l,1,21,1,5,4,1,1
R_3kdLsxJsz0cHpO3,1,36,2,3,5,1,1
R_QgH7HTghJNh5AOZ,1,21,18,3,5,1,1
R_26bFEgTb02Z5nCq,1,21,18,4,4,3,1
R_RWeuX6i2c84hUAx,1,35,3,3,2,1,1
R_20P7NSUokCN5Nbc,1,32,1,3,4,1,1
R_2fBVVDB3FGVQrRy,1,18,3,4,4,1,1
R_3G6xu5VajZh0u0I,1,28,12,4,5,1,1
R_1pYYh1pFqYbuZia,1,31,6,3,5,1,1
R_3GybpUPeiXq7Qpb,1,43,5,4,5,1,1
R_2v6Xudf5B44yai1,1,30,11,3,4,1,1
R_3qD3416RJWhYAZV,1,58,17,3,5,1,1
R_12gsBiZcau56Ffh,1,46,24,3,5,1,1
R_115f1rormOSLRyZ,1,19,6,4,4,1,1
R_1hTmKKZoh2glvnQ,1,20,10,3,5,1,1
R_1f3eixW1FiAn6h1,1,34,6,4,5,1,1
R_3D0IGrmuiGD9Oyl,1,43,1,5,5,1,1
R_3J8foeXvxjw10mf,1,38,24,4,5,1,1
R_2azxJhwo2i5oUxl,1,37,23,5,4,1,1
R_3Eh8WuA0a0qDz7O,1,27,9,5,5,1,1
R_1LOkyzQCUhhB4KG,0,48,0,5,5,1,1
R_2Uiwy6M5LrCLMCg,0,50,84,2,4,1,0
R_3Ok7xqWkBRYPqMJ,1,44,6,,3,1,
R_332QYjVzBylMy8c,0,53,168,4,5,1,1
R_1jU0e2zX2aOzH7h,0,23,5,5,5,1,1
R_27jOkl7K4JiooUb,1,26,8,3,5,2,1
R_XIi3cPxcmaVAAKd,0,40,48,4,5,1,1
R_Owc2Ttu8EqicmU9,1,49,1,3,4,1,1
R_DkOxPfHt5iESXlv,0,26,48,5,5,1,1
R_1ghH1UpBy9EatAR,0,18,1,4,4,2,1
R_1GDJ4ygyqbc80mX,0,28,3,4,5,1,1
R_2D2295iCHwawW4o,0,38,15,3,2,2,1
R_2sRucfkPlYn19YJ,0,48,33,3,4,5,1
R_PA24ZxPDkdxYUDf,0,32,1,5,2,1,1
R_2QuL9DUS5TdAj7N,1,20,12,3,5,5,1
R_27ClwSQ2HZbVVsw,0,47,48,4,5,1,1
R_1ImFPmQJHFavojy,0,46,0,5,5,1,1
R_OQm55SZQN9sGgrn,0,32,32,2,5,4,1
R_2sdajSD9uyslvWG,0,33,24,4,5,1,1
R_2WJdh15IAUmzJQL,0,28,12,3,5,1,1
R_1dgWSGz9CwVxgRl,0,37,6,4,5,1,1
R_STq4HDTfF5jHIZ3,1,26,1,4,5,1,1
R_efjnKuHgYMNYcp3,1,18,3,3,5,1,1
R_CjhzuifE1QXALXr,0,18,1,5,5,1,1
R_2Va788lx0IfXoBQ,0,44,0,5,5,1,1
R_2upL9U7Wk3O7jFa,0,20,20,3,4,1,1
R_3rNIbJeUUMq3ipn,0,30,1,4,4,1,1
R_2e9Z4lKvkwA06aZ,1,21,11,4,5,1,1
R_2DLIFkmWq9ZQOMu,0,22,1,5,5,1,1
R_PwxhhNTgjDCevlf,0,20,0,3,3,1,1
R_2dDPscNCz5VHSGl,0,36,0,5,2,1,1
R_2pQYk8C70hoOblN,0,28,1,3,4,1,1
R_3PNukeaYJXcvA7b,1,47,3,4,5,1,1
R_1dshIF99WJVMWAm,1,42,9,4,5,1,1
R_1fgaplHfHA19CTw,0,22,24,4,5,1,1
R_OO2lBc61hMo0BaN,1,23,60,3,5,1,1
R_3gNqcQ2vqWfFQIt,0,20,12,5,5,1,1
R_339iLIhS6nR1osv,1,30,36,3,5,1,1
R_2YM6BkrOHEDy02v,1,23,36,3,5,1,1
R_3ixof4sfUGB8pcM,0,19,10,5,5,1,1
R_r0EezAbPoZmRy9z,1,20,14,3,5,1,1
R_2y1HuPTKvXnj4Xx,1,41,84,3,3,1,1
R_2Y5mWF6fGEqO9Hd,1,42,10,5,5,1,1
R_2vew0GIjOkv5jnp,1,48,36,3,3,1,1
R_ysVfoOWUlwkbpIZ,1,51,11,4,4,1,1
R_2BeTHyKGEWtcOwA,0,42,84,3,5,1,1
R_3Ge8Ui8wJhaW0gt,1,23,36,5,5,1,1
R_1FnfVT6viXcvwHU,0,30,96,3,2,1,1
R_cYNw0Nc4hHFCfwR,0,48,48,4,5,1,1
R_02J4Qa0ZiozyNDr,1,25,7,4,5,1,1
R_yOYiFG6BrnDbU0p,1,42,32,5,5,1,1
R_2pKPEjGBQIdaEz8,1,48,30,5,5,1,1
R_AvRuC2fWGJYab85,0,27,30,3,4,2,1
R_2BeOUMwYKmahsaf,1,43,27,3,5,4,1
R_w7ALEPJuTLTVj6F,1,20,11,5,5,1,1
R_296x0bDVSQNOqsM,0,57,36,3,5,2,1
R_sSz45ABNwRQr6NP,1,49,24,4,4,1,1
R_3sywAVbaezWrYQh,0,27,108,4,5,1,1
R_qKsnll5BtN5X1uh,0,30,11,4,5,1,1
R_3MhrOTrWm7dncN6,1,30,13,3,2,,1
R_1gja8EoHIHbLMyl,1,36,36,4,5,1,1
R_3EsRsvdypkN6GP9,0,32,54,4,4,1,1
R_DUFvzS05Yan7tHr,1,26,1,4,5,5,1
R_30pInV0auV5nE5e,1,22,1,4,4,1,1
R_DJ3eEmX3PEubsKl,1,38,1,5,5,1,1
R_3CIoXQQokZ59uyr,0,20,27,3,5,1,1
R_22MrHzeHTyfbV9h,1,34,1,5,5,1,1
R_1cRLfjRbx7BdGFj,1,42,4,4,3,1,1
R_1E9VbarD1dUI2hb,1,41,1,4,5,1,1
R_wMKcVnvEBcdiaGt,1,36,1,4,5,1,
R_1P6o18JuMQ5hxyD,1,37,1,5,5,1,1
R_31adNvwgNtKKE1E,0,20,4,5,5,1,1
R_2y6ZP3S5ooq2QYO,0,23,6,3,5,1,1
R_TbJSBGD8iAvNsiZ,0,28,48,3,5,1,1
R_12f0LGprB0WYUMm,1,24,0,4,5,1,1
R_1nPlY8rbEPWHXYF,1,19,0,5,5,1,1
R_qR9JGASKBkOKJGx,1,25,12,5,4,1,1
R_eM5LpziQyAN7fi1,1,30,30,4,5,1,1
R_esRAbIY2B9HSCrL,0,22,6,4,5,1,1
R_3LYK58yRhFDGY03,1,26,0,5,4,1,1
R_1gIubp26bBDOVIT,0,39,11,3,5,1,1
R_1LidE8dD2pHwBaz,1,24,36,3,4,5,1
R_SCd57nokMzQHUgF,1,27,0,4,4,1,
R_3knAp8QHwg8ZZKo,1,20,2,3,5,1,1
R_3dVLvGcPx4rPX2J,1,20,30,4,1,1,1
R_p9sy9EoLZr26yHL,1,27,1,5,5,1,1
R_6EbzJ0uB8u3a1jP,1,19,12,4,5,1,1
R_1IAXeYv35nL2cwj,0,48,30,5,5,1,0
R_1n3B8837UFcyXch,1,22,4,5,5,1,1
R_DH2NMmIMeevRMnn,1,19,13,4,5,1,1
R_1LFgXkYU2fXGlb7,1,23,12,5,5,1,1
R_3hsRbVuJ5CnlzRS,0,37,4,3,5,1,1
R_265A2d66Cmljq7p,1,36,28,2,1,1,1
R_6QKgYSzp6gM6eqt,0,18,3,3,3,3,1
R_C4EXZepAenkw0eJ,0,19,13,5,5,2,1
R_7NErNzpOelnt0RP,1,21,12,5,5,4,1
R_2Uc0HdKdvGmN9zs,0,24,24,3,5,4,1
R_Ap4G232M0BG0JnH,1,22,12,4,4,4,1
R_1gIq8O8k995d3fu,0,26,12,3,3,1,1
R_3DooIXRckiDEQ4Z,0,48,96,3,5,1,1
R_3RjuLMN5eBv4MTD,1,42,36,3,5,4,1
R_1Nmr62Qj91QOGqB,1,30,16,5,1,1,1
R_1jTwGNhf7ak6Qz6,1,40,35,4,5,1,1
R_1ewvpbjRLUq5vWV,1,40,48,4,5,1,1
R_2Vw1aU2SCvDfwg5,0,24,5,4,5,1,0
R_2qmVar4IloYrplh,0,28,3,5,5,1,1
R_2TSFw77UCmnFDvo,1,33,12,3,5,1,1
R_3KuyNmoOQpMPqUV,1,38,15,3,2,1,1
R_10ZNub5fekdAiYC,0,35,5,5,5,1,1
R_2UbAkHCFypLepjI,1,30,14,4,5,1,1
R_3NBQjLP4PnOxT9c,0,26,32,4,2,5,1
R_1PSHBcBIu349ZXz,1,28,24,3,5,3,1
R_2v08RjKabBUUldf,0,19,11,4,5,1,1
R_2fwI5t1W2dEy1Ux,1,62,34,5,5,1,1
R_2dyyH4GOPwcRrCX,0,20,1,5,5,1,1
R_33kyNhGPzGmhJP7,0,27,32,3,4,1,1
R_2q31qFDbthByOQV,0,24,18,3,5,1,1
R_3NzabSwDRcuki57,0,21,2,4,4,1,1
R_2dhABwCyylzpfdh,0,39,20,4,5,1,1
R_DBtbaOTqCUwxhMl,0,37,18,5,2,1,1
R_1NkbdfyTKWTgthT,1,34,18,3,5,1,1
R_3PXIsDqoeqNhBEH,0,55,12,4,5,1,1
R_1KxTaOt3gqeut2M,0,40,16,3,4,1,1
R_2bT5b4QsmnDYTIV,0,19,2,4,3,1,1
R_rcpn3dhsXjMdNzX,1,46,14,4,5,1,1
R_3dLig2enT40ztaz,0,19,1,4,5,1,1
R_1F4cMHdE9CuBoWM,0,22,1,3,5,1,1
R_ABXM0vcfHeA2emR,1,32,3,4,5,1,1
R_bvgm29GXy9JkCAh,1,27,12,4,5,1,1
R_2vk8bOFmJOKZKLk,0,21,8,4,5,1,1
R_2tchKs03Qtq1kWx,0,35,1,3,5,1,1
R_26alUqYRfsAWo2Y,0,19,1,5,5,1,1
R_2CQySQ1TQqkaXF4,0,21,1,4,5,1,1
R_3HGjYaKgKsYnvQ2,0,28,1,4,5,1,1
R_1pXV7V4F9APIJH9,1,35,1,4,5,1,1
R_3iKyGgKtYWkOQtu,0,36,12,5,5,1,1
R_elpJIpKQVTp1A41,0,18,3,4,5,1,1
R_XodNBJql7T81rpv,0,26,36,4,5,1,1
R_0jkU9l0RnwdM7nP,0,34,31,3,3,4,1
R_2uOGtDQ74GHP8lt,0,50,24,4,5,1,1
R_2qpC3SfJXVLnlqd,0,33,24,3,5,1,1
R_3ncGnJiuMpGYj2p,1,20,11,3,4,1,1
R_2YsNNkryx6l9jXG,0,21,1,4,5,1,1
R_2ONlJssBnXmI8ZL,0,27,1,4,3,1,1
R_25EhNQSzgScEGqZ,0,20,1,5,4,1,1
R_3KBhGprCBNeNIoT,0,45,5,5,5,1,1
R_31S1EwtWnRU5N2k,1,21,7,4,5,1,1
R_1gNkfsn2ezrCdun,0,49,36,5,5,1,1
R_1lmHXvUHxzCd2Xy,0,21,1,3,4,1,1
R_3g6MAQV0DSe6M1K,1,51,48,3,4,1,1
R_2VrM15MiUVAtq6H,0,26,14,3,5,5,1
R_1mUldrNuzf3eCOB,1,43,11,4,5,1,1
R_3iUAuflnVWuZHbv,0,20,1,5,5,1,1
R_2aEtUUpCv2PEADo,1,20,24,3,3,,1
R_6g8oGpFk2A2gDSx,1,50,12,3,3,1,1
R_296RRlrBK5Vxhtm,1,25,18,3,5,1,1
R_24vZaPD7xApM2ow,1,47,36,4,5,1,1
R_2rMU0PhrBm5MQFt,1,23,28,4,5,5,1
R_27fHlL32nJ0lIvG,0,54,30,3,5,1,1
R_1IydRyQbmhrCPV3,1,21,12,3,3,1,1
R_d3XVXM4fM28cTlv,0,49,32,5,5,1,1
R_2dtKNuI9FZrxNmS,0,39,20,5,5,1,1
R_1hHiyh8Q8vmfvJU,1,37,4,4,5,1,1
R_2tx6roAwMyyy6eR,0,50,18,4,5,1,1
R_3WxJKPV9tqpGTQZ,0,21,30,3,5,1,1
R_3V3C9iTnKat0YJb,0,32,18,3,1,1,1
R_Q0VtpZ1cakGjBfP,1,38,42,4,5,1,1
R_AALeCKoWzvkkrTP,0,19,6,4,5,1,0
R_prxR78Q5vslU20p,0,31,15,3,5,1,1
R_56BkMpxniQ5bqr7,1,22,30,4,4,2,1
R_3KNOBZcE6PAatdO,0,53,24,4,4,3,1
R_01ksdmIXhckHHvr,0,20,1,4,5,1,1
R_2uQU52eJJmAUoO9,0,23,1,4,5,1,1
R_2CdC7WCPKDJWfEq,0,21,4,5,5,1,1
R_3HiXo6AOavSqYav,0,43,36,5,5,1,1
R_3is7k477ug1bEMm,1,19,6,4,5,1,1
R_8G2qMr4xXAEr441,0,26,12,4,5,1,1
R_3PcqJUpDWG2lY0E,0,30,2,3,5,1,1
R_33yvRqdGTAp8XSY,0,22,1,5,5,1,1
R_2Yzf7fstnU9Pirc,1,30,24,3,5,1,1
R_1rP7mKuSTIYdD9E,1,28,3,5,5,1,1
R_2dAuN0cl5gOTq3D,1,32,17,5,5,,
R_XMvxw6zj0EbFUM9,0,23,0,4,5,1,1
R_3KxQdhzeUATsASE,0,42,20,4,5,1,1
R_2Vf4GM9X80p9Ir3,0,27,18,3,3,1,1
R_6fAaZ95I2IlphzH,1,24,12,5,4,1,1
R_1H11McihvoEgaWd,1,19,12,4,4,2,1
R_25LQwtYdNiUTdsc,0,22,24,3,5,1,1
R_1eQ2hgsNFgf2547,0,24,14,4,5,1,1
R_1LAs45uWBmSC8sa,0,37,1,4,5,1,
R_2S8JlQLFPIHdx4m,1,29,1,3,5,2,1
R_WwVEQljeM87LgpH,0,18,1,3,3,1,1
R_2WOw9frUiaiqEcn,1,22,5,3,5,1,1
R_2TtLsD3N1nBWtUC,1,43,1,5,5,1,1
R_2tA2q9UYfatwl7a,1,27,6,2,1,1,0
R_3hsxP4zQ98V5wJN,1,23,1,3,5,1,1
R_3Rmz7OvpJr0UFor,0,25,10,3,5,1,0
R_2ccowN797TobLpn,1,19,1,5,5,1,1
R_3m9sejS3B4TXPni,1,29,12,3,5,1,1
R_23dagScB4hjnVoL,0,65,77,5,5,1,
R_3ZO1kxcNXO5KDcd,0,21,3,3,5,1,1
R_wWVfSyACKgIqTtv,0,29,9,4,5,1,1
R_YYO9L8uz9zAd2pz,1,43,1,5,5,1,
R_2Xop9DyEuOOg1wM,0,33,0,4,5,1,1
R_1NrgkRn6E9wKIKB,0,27,5,3,2,1,1
