Response_ID,gender_core,age_core,education_level_core,worker_type_core,understand_contract,entity_tenure_total_months,safety_core,accident_last_year,covid_safety_measures_core,pressure_to_work_core
R_2wdaiPLtCYXECa5,Man,23,Middle School,Temporary,Yes,2,Strongly Agree,No,Strongly Agree,Strongly disagree
R_3QRSPMnJcZumGe6,Man,18,No school,Temporary,Don't know,3,Strongly Agree,No,Somewhat agree,Strongly disagree
R_1JUvtoPzm2iAA2J,Man,22,Elementary School,Temporary,Yes,2,Strongly Agree,No,Strongly Agree,Strongly disagree
R_1NxzZblIRG0FV1U,Woman,29,No school,Temporary,Yes,64,Strongly Agree,No,Strongly Agree,Somewhat disagree
R_bxRNnhIFGWmAVTX,Man,28,Middle School,Temporary,Yes,4,Strongly Agree,No,Strongly Agree,Strongly disagree
R_3Jt7d2rIKNCWD7u,Man,24,High School,Temporary,Yes,10,Agree nor disagree,No,Somewhat agree,Somewhat disagree
R_1lnoielhaGpRlUY,Woman,37,Elementary School,Permanent,Yes,276,Strongly Agree,No,Strongly Agree,Strongly disagree
R_2ROJ6MGf32afLOa,Man,30,Elementary School,Temporary,Yes,4,Strongly Agree,No,Somewhat agree,Strongly disagree
R_rlPEhudlfY86OYh,Woman,22,Elementary School,Temporary,Don't know,4,Strongly Agree,No,Strongly Agree,Strongly disagree
R_33kZeHQnT42ACD6,Man,32,Elementary School,Temporary,No,2,Strongly Agree,No,Strongly Agree,Strongly disagree
R_3GwudU6mUERmAhT,Man,27,Elementary School,Temporary,Yes,2,Strongly Agree,No,Strongly Agree,Somewhat agree
R_2ZQEwMlikAPy2N8,Man,32,Elementary School,Temporary,Yes,3,Strongly Agree,No,Strongly Agree,Strongly disagree
R_UKoGEA9m5MWZgOt,Man,29,Middle School,Permanent,Yes,12,Strongly Agree,No,Strongly Agree,Strongly disagree
R_9WQHkTCchmYQ9Ut,Woman,34,Elementary School,Temporary,Yes,24,Strongly Agree,Yes,Strongly Agree,Strongly disagree
R_1DMPE92BZKDMdGR,Man,22,Middle School,Temporary,Yes,40,Strongly Agree,No,Strongly Agree,Strongly disagree
R_29h0Gw6Je73RzjY,Woman,19,Middle School,Temporary,Yes,5,Strongly Agree,No,Strongly Agree,Strongly disagree
R_SGZvjZHsr1h7lM5,Woman,24,No school,Temporary,Yes,120,Strongly Agree,No,Strongly Agree,Strongly disagree
R_3pmMvYrwfMmGjqC,Woman,25,Elementary School,Temporary,Don't know,3,Strongly Agree,No,Strongly Agree,Strongly disagree
R_2CCZLLpw2odbTbN,Man,29,Middle School,Temporary,No,3,Strongly Agree,No,Strongly Agree,Strongly disagree
R_1162SIivGsR9JZF,Man,25,Elementary School,Temporary,Yes,3,Somewhat agree,Yes,Strongly Agree,Strongly disagree
R_2q9FGbhod5M5Rtr,Woman,25,Elementary School,Temporary,No,4,Strongly Agree,No,Agree nor disagree,Strongly disagree
R_1PcaGYkD4Kzn1OJ,Woman,25,Elementary School,Temporary,Yes,60,Somewhat agree,No,Strongly Agree,Strongly disagree
R_w7eD2IlAuKlpUlP,Woman,39,Elementary School,Temporary,Yes,2,Strongly Agree,No,Strongly Agree,Strongly Agree
R_2Bh2ekt5YeErVH9,Man,24,Elementary School,Temporary,Yes,84,Somewhat agree,No,Somewhat agree,Strongly disagree
R_Dl5TSRmIJYoQh6p,Woman,29,Middle School,Temporary,Yes,4,Strongly Agree,No,Strongly Agree,Strongly disagree
R_1j6vKxIpBMmjkpr,Man,32,No school,Temporary,No,1,Somewhat agree,No,Strongly Agree,Strongly disagree
R_27d3vYnZlXtdvgn,Woman,24,High School,Temporary,Yes,3,Strongly Agree,No,Strongly disagree,Somewhat agree
R_28M05xnB2hCj3tu,Man,27,No school,Temporary,Don't know,3,Strongly Agree,No,Agree nor disagree,Strongly disagree
R_1OkOoshHV1Zot9Y,Man,27,No school,Permanent,Yes,12,Strongly Agree,No,Strongly Agree,Strongly disagree
R_3iBSodhpouBAvXP,Man,29,No school,Temporary,No,18,Strongly Agree,No,Somewhat agree,Strongly disagree
R_1r0lJGxthhbfqJK,Woman,20,Middle School,Temporary,Yes,3,Strongly Agree,No,Strongly Agree,Strongly disagree
R_3G9a3T2ha00Ekaq,Man,29,Middle School,Temporary,Yes,48,Agree nor disagree,No,Strongly Agree,Strongly disagree
R_3nDxO4X5qJVGaIu,Woman,21,Elementary School,Temporary,Yes,2,Strongly Agree,No,Strongly Agree,Strongly disagree
R_Rt0LpwO1LM7GVpv,Man,27,Middle School,Temporary,Yes,3,Strongly Agree,No,Strongly Agree,Strongly disagree
R_2qCtBKBusRkMmsR,Woman,29,Elementary School,Temporary,Yes,64,Strongly Agree,No,Strongly Agree,Strongly disagree
R_yKhohS6nNfIfIDD,Woman,34,Elementary School,Temporary,Yes,84,Strongly Agree,No,Strongly Agree,Strongly disagree
R_33gxV97l9IyEn1e,Man,30,Middle School,Temporary,Yes,4,Strongly Agree,Yes,Strongly Agree,Strongly disagree
R_2z6WlHDK4lIrf9u,Man,40,Elementary School,Temporary,No,3,Somewhat agree,No,Strongly Agree,Strongly disagree
R_2e4NpwW1FibpIn5,Man,25,Middle School,Temporary,Yes,168,Strongly Agree,No,Strongly Agree,Strongly disagree
R_3qwfw9COas8AnXZ,Woman,19,Middle School,Temporary,Yes,2,Strongly Agree,No,Strongly Agree,Strongly disagree
R_28UPmOScqVf4XHV,Man,35,No school,Temporary,No,2,Somewhat agree,No,Somewhat agree,Strongly disagree
R_2Bn9xAaEFUQ6WPS,Woman,24,Elementary School,Temporary,Yes,1,Strongly Agree,No,Strongly Agree,Strongly disagree
R_eg4ecUShzCbEqtj,Man,44,No school,Temporary,Yes,4,Strongly Agree,No,Strongly Agree,Strongly disagree
R_24RqaiZjHULOHpn,Man,40,No school,Temporary,Yes,3,Strongly Agree,No,Strongly Agree,Strongly disagree
R_2UikLRtyl4k5Q66,Man,22,Middle School,Temporary,Yes,4,Strongly Agree,No,Strongly Agree,Neither agree nor disagree
R_3ENpReZdfyCmg5d,Man,36,Middle School,Temporary,Yes,3,Strongly Agree,No,Strongly Agree,Strongly disagree
R_VUWqHz9vOo0s2OJ,Woman,23,High School,Temporary,Yes,12,Strongly Agree,No,Strongly Agree,Strongly disagree
R_1oC0MreiSFmhHkJ,Woman,36,Elementary School,Permanent,Yes,12,Strongly Agree,No,Strongly Agree,Strongly disagree
R_6lrxYgw9oA73EuR,Man,18,No school,Temporary,Yes,2,Strongly Agree,No,Strongly Agree,Strongly disagree
R_0r0MZQMItnWTJmx,Woman,30,No school,Temporary,Yes,4,Strongly Agree,No,Strongly Agree,Strongly disagree
R_24pBIOZaxJTbuEh,Man,23,Elementary School,Temporary,Yes,18,Strongly Agree,No,Strongly Agree,Somewhat disagree
R_1giGiCkCLa24Gh6,Woman,38,Elementary School,Temporary,Yes,3,Strongly Agree,No,Strongly Agree,Strongly disagree
R_2Qi9IGKDIiHfMb7,Man,22,Elementary School,Permanent,Yes,72,Strongly Agree,Yes,Somewhat agree,Strongly disagree
R_OBSaqmtIst8CE8N,Man,35,Elementary School,Temporary,Yes,24,Strongly Agree,No,Somewhat agree,Neither agree nor disagree
R_2tETvdzEeq7lJoq,Man,28,No school,Temporary,Yes,3,Strongly Agree,No,Strongly Agree,Somewhat agree
R_vc6MbECeSsfbNxn,Man,18,High School,Temporary,No,3,Strongly Agree,Yes,Strongly Agree,Strongly disagree
R_3noY48dAVBI5Dp7,Man,22,Elementary School,Temporary,No,3,Strongly Agree,No,Strongly Agree,Strongly disagree
R_1N5iCsejL0AbAgv,Woman,37,Elementary School,Temporary,No,24,Somewhat agree,No,Strongly Agree,Strongly disagree
R_2vk0GirfJ1AsatS,Woman,18,Middle School,Temporary,Yes,2,Strongly Agree,No,Strongly Agree,Strongly disagree
R_r6ny20fUQAgHWKZ,Man,34,Elementary School,Temporary,Don't know,11,Strongly Agree,No,Strongly Agree,Strongly disagree
R_2coWdZPj4Of5o84,Woman,30,Middle School,Temporary,Yes,2,Strongly Agree,No,Strongly Agree,Somewhat disagree
R_2P81X8M3Z0YPpGm,Woman,24,No school,Permanent,Yes,48,Strongly Agree,No,Somewhat agree,Somewhat agree
R_1KpdwoojgCI7KFZ,Man,57,No school,Temporary,Yes,4,Strongly Agree,No,Strongly Agree,Strongly disagree
R_3eze75f1WKGpIaf,Man,26,Middle School,Temporary,Yes,4,Strongly Agree,No,Strongly Agree,Strongly disagree
R_1MLMufATJyiynk4,Man,20,No school,Temporary,Yes,3,Strongly Agree,No,Strongly Agree,Strongly disagree
R_qCTr1MXA4lXPEdP,Woman,23,Elementary School,Temporary,Yes,4,Strongly Agree,No,Strongly Agree,Somewhat disagree
R_3JIA7qnmFZOblyP,Woman,19,Elementary School,Temporary,Yes,2,Strongly Agree,No,Strongly Agree,Strongly disagree
R_2PvaikVMTW5W6pl,Woman,21,Elementary School,Permanent,Yes,48,Strongly Agree,No,Strongly Agree,Somewhat agree
R_1BPFtRYSKSXFJCr,Woman,27,Elementary School,Temporary,Yes,4,Strongly Agree,No,Strongly Agree,Strongly disagree
R_vxCipVyq5qNyGbv,Woman,22,Middle School,Temporary,Yes,4,Strongly Agree,Yes,Strongly Agree,Strongly disagree
R_12Lt7cj5R88YShn,Woman,24,Elementary School,Temporary,Yes,120,Strongly Agree,No,Strongly Agree,Strongly disagree
R_2rPdOusG6RusmPS,Woman,22,Elementary School,Temporary,Yes,4,Strongly Agree,Yes,Strongly Agree,Strongly disagree
R_1GHN2plkk0tDUkk,Woman,24,Elementary School,Temporary,Yes,108,Strongly Agree,No,Strongly Agree,Strongly disagree
R_2ZPmjUxNcvcBpwF,Man,26,Elementary School,Temporary,Yes,2,Strongly Agree,No,Strongly Agree,Strongly disagree
R_1CEnE73MJk6aAAa,Man,24,Elementary School,Temporary,Yes,4,Somewhat disagree,Yes,Strongly Agree,Somewhat agree
R_2zG4pSH6xlbQcbJ,Man,31,Elementary School,Temporary,Yes,2,Strongly Agree,No,Agree nor disagree,Strongly disagree
R_yZQ8zagV0FTY6id,Woman,28,High School,Temporary,Yes,2,Somewhat agree,Yes,Somewhat disagree,Strongly disagree
R_32SlscQvtM9a3Kb,Woman,25,Elementary School,Temporary,No,12,Somewhat agree,Yes,Strongly Agree,Strongly disagree
R_suoJnz2pcNvJoFX,Man,28,No school,Temporary,No,3,Strongly Agree,No,Agree nor disagree,Strongly disagree
R_6mUeBOdFDBljDDb,Woman,35,Middle School,Temporary,Yes,3,Strongly Agree,No,Strongly Agree,Strongly disagree
R_DBJySXBvnq7X0R3,Man,24,Elementary School,Temporary,Yes,3,Strongly Agree,No,Agree nor disagree,Strongly disagree
R_1qgFd1Oi7xfo0Iu,Woman,18,Middle School,Temporary,Yes,3,Strongly Agree,No,Strongly Agree,Strongly disagree
R_2wcTasiQvSbQrdt,Man,27,Middle School,Temporary,Yes,120,Strongly Agree,No,Strongly Agree,Strongly disagree
R_2zYoUHhMtX8yR6e,Man,25,Elementary School,Temporary,Yes,24,Strongly Agree,No,Strongly Agree,Strongly disagree
R_3qjUY1W5o69h7Gi,Man,29,Elementary School,Temporary,No,4,Strongly Agree,Yes,Strongly Agree,Strongly disagree
R_3kOoII0vygfDqTA,Man,54,No school,Temporary,Yes,300,Strongly Agree,No,Agree nor disagree,Strongly disagree
R_2y2Cz0x06YxIUXn,Woman,28,Middle School,Temporary,Yes,3,Strongly Agree,No,Strongly Agree,Strongly disagree
R_2ZOb9piWl4v8Sgj,Man,42,No school,Temporary,Yes,36,Strongly Agree,No,Strongly Agree,Strongly disagree
R_1C71FpxLat0tA5L,Man,56,No school,Temporary,Yes,36,Strongly Agree,No,Strongly Agree,Strongly disagree
R_1DXN1M7PMhtxWmO,Woman,18,Elementary School,Temporary,No,10,Strongly Agree,No,Strongly Agree,Strongly disagree
R_5BcdzNdYviX7gtP,Woman,37,Elementary School,Temporary,Yes,3,Somewhat agree,No,Strongly Agree,Strongly disagree
R_21uim5cus6Twdrn,Man,29,Elementary School,Temporary,Yes,50,Strongly Agree,No,Strongly Agree,Strongly disagree
R_2s6DXz10AiNpz8H,Man,19,Middle School,Temporary,Yes,3,Strongly Agree,No,Strongly Agree,Strongly disagree
R_3Pua4fjfjW5efWj,Woman,21,Middle School,Temporary,Yes,12,Strongly Agree,No,Strongly Agree,Strongly disagree
R_2ZDIZXKn4FgTHnQ,Woman,47,No school,Temporary,Don't know,1,Agree nor disagree,No,Strongly Agree,Strongly disagree
R_XU6FE50rBu22Bs5,Woman,48,No school,Temporary,Yes,48,Strongly Agree,No,Somewhat agree,Somewhat disagree
R_1SWdYj933QIywHn,Man,25,Elementary School,Temporary,Yes,1,Somewhat disagree,No,Strongly Agree,Strongly disagree
R_3G6ODVzyqcnNk0A,Man,23,Elementary School,Temporary,Yes,30,Strongly Agree,No,Strongly Agree,Strongly disagree
R_2cCOzBAiDxpfCaJ,Woman,24,Elementary School,Temporary,No,2,Strongly Agree,No,Strongly Agree,Strongly disagree
R_1M4H4R8WybA7zaj,Man,47,Elementary School,Temporary,Yes,24,Strongly Agree,No,Strongly Agree,Strongly disagree
R_2TuWjG3jYtu77gX,Woman,43,Elementary School,Temporary,Yes,10,Strongly Agree,No,Strongly Agree,Strongly disagree
R_3G0XVUKrbKb76Qw,Man,20,Elementary School,Temporary,Yes,6,Agree nor disagree,No,Strongly Agree,Somewhat agree
R_3fH81mFL0hpA44F,Man,49,No school,Temporary,Yes,2,Somewhat disagree,No,Strongly Agree,Neither agree nor disagree
R_1cZljKVBrbefKwo,Woman,36,No school,Permanent,Yes,180,Strongly Agree,No,Strongly Agree,Strongly disagree
R_27wgOACD7FOWhvK,Woman,34,Elementary School,Temporary,Yes,24,Strongly Agree,No,Strongly Agree,Strongly disagree
R_2eWHY5QGIxxPPod,Woman,38,High School,Temporary,Yes,14,Strongly Agree,No,Strongly Agree,Strongly disagree
R_2OOvOt50qcwxaHR,Man,42,Elementary School,Temporary,Yes,14,Strongly Agree,No,Strongly Agree,Strongly disagree
R_tRqSjsfu51Xeun7,Man,35,Elementary School,Temporary,Yes,40,Strongly Agree,No,Strongly Agree,Strongly disagree
R_3e2f02Mg3338xRl,Woman,25,Middle School,Permanent,No,72,Strongly Agree,No,Strongly Agree,Strongly disagree
R_DVw9x1ukbXintxT,Man,18,Middle School,Temporary,Yes,3,Strongly Agree,No,Strongly Agree,Strongly disagree
R_3dTkOeq2H0PYpoF,Man,23,Elementary School,Temporary,No,1,Somewhat agree,No,Strongly Agree,Somewhat agree
R_3qdqhX5t2e4wklj,Woman,29,No school,Temporary,Yes,9,Strongly Agree,No,Strongly Agree,Strongly disagree
R_1eXXXFwjkyk1zJw,Woman,28,Middle School,Temporary,Yes,1,Strongly Agree,No,Strongly Agree,Strongly disagree
R_4Mi39t0tB73bVV7,Man,32,No school,Temporary,No,10,Somewhat agree,No,Strongly Agree,Strongly disagree
R_3jclo03gUdPf03D,Man,54,No school,Temporary,No,14,Strongly Agree,No,Strongly Agree,Strongly disagree
R_3s1wyUJ7VHWAmOx,Man,30,Middle School,Temporary,Yes,34,Strongly Agree,No,Strongly Agree,Strongly disagree
R_BEWOgH38Jfwm0jD,Woman,21,No school,Temporary,Yes,2,Strongly Agree,No,Somewhat agree,Strongly Agree
R_2UbFSWcwJgMuN3Y,Man,37,Elementary School,Temporary,Yes,4,Strongly Agree,No,Strongly Agree,Strongly disagree
R_2VDXcyAPiA06icC,Woman,52,No school,Temporary,Yes,72,Strongly Agree,No,Agree nor disagree,Strongly disagree
R_232EXg9NPxI1Dcp,Man,27,Elementary School,Temporary,Don't know,24,Strongly Agree,No,Strongly Agree,Strongly disagree
R_2aVHZ1fFyJUlr8H,Woman,25,Elementary School,Temporary,Yes,13,Strongly Agree,No,Strongly Agree,Strongly disagree
R_3CHLe9Qi2tEyLwB,Man,34,No school,Temporary,Yes,1,Strongly Agree,No,Strongly Agree,Strongly disagree
R_2vjGmoZ7IDD9w4J,Man,43,Elementary School,Temporary,Yes,1,Strongly Agree,No,Strongly Agree,Strongly disagree
R_1dtxjaNe476aUVj,Man,32,No school,Temporary,No,1,Strongly Agree,No,Strongly Agree,Strongly disagree
R_6zhAgXPK9g9EkiR,Woman,35,Elementary School,Temporary,No,1,Somewhat disagree,No,Somewhat agree,Strongly disagree
R_3KJcdmeRaOovkWQ,Woman,42,No school,Temporary,Yes,1,Strongly Agree,No,Strongly Agree,Strongly disagree
R_3KpwV292wFpX8gv,Man,41,Elementary School,Temporary,Yes,0,Strongly Agree,No,Strongly Agree,Strongly disagree
R_2zZ0iuLCtTKM6Fz,Woman,25,Elementary School,Temporary,Yes,0,Strongly Agree,No,Strongly Agree,Strongly disagree
R_2EFsBr20iAw86Km,Woman,25,Elementary School,Temporary,No,50,Strongly Agree,No,Strongly Agree,Strongly disagree
R_3QPeQ9sWie2byYM,Woman,27,Elementary School,Temporary,No,4,Strongly Agree,No,Strongly Agree,Strongly disagree
R_2CPav8Pv45eZFm0,Man,27,Middle School,Temporary,Yes,108,Strongly Agree,No,Strongly Agree,Strongly disagree
R_3JDgoISy3MvWzyf,Woman,41,No school,Temporary,Yes,18,Strongly Agree,No,Strongly Agree,Strongly disagree
R_2aenTxtEvFqUIOx,Woman,27,High School,Temporary,Yes,2,Strongly Agree,No,Somewhat disagree,Strongly disagree
R_1eXjIJdOQFRvjPQ,Woman,42,No school,Temporary,Yes,108,Strongly Agree,Yes,Somewhat agree,Strongly disagree
R_2fjkHrNa81c0W8K,Man,19,Elementary School,Temporary,No,7,Strongly Agree,No,Strongly Agree,Somewhat agree
R_2Y3UqdbSXhje9r4,Woman,24,No school,Temporary,Yes,80,Strongly Agree,No,Strongly Agree,Strongly disagree
R_26bFplFKWA3JdLf,Woman,25,Middle School,Temporary,Don't know,1,Strongly Agree,No,Strongly Agree,Strongly disagree
R_2WvDBVkVH0Gew8h,Woman,19,Middle School,Temporary,Yes,7,Strongly Agree,No,Strongly Agree,Strongly disagree
R_338ggj8UjdUH3uD,Woman,24,No school,Permanent,Yes,24,Somewhat disagree,No,Somewhat disagree,Somewhat agree
R_1nO6yGNjBxHdvl3,Woman,28,No school,Temporary,Yes,50,Strongly Agree,No,Strongly Agree,Strongly disagree
R_3j9zWrwWNPpMhCK,Woman,21,Elementary School,Temporary,No,20,Strongly Agree,No,Strongly Agree,Strongly disagree
R_tVt4XVEqUS4zE5P,Woman,20,High School,Temporary,Yes,1,Strongly Agree,No,Strongly Agree,Strongly disagree
R_27VBJWW9FzC3OTe,Woman,29,Elementary School,Permanent,Yes,180,Strongly Agree,No,Agree nor disagree,Strongly disagree
R_51fNB63IpGt7w5z,Man,24,College degree or higher,Temporary,No,2,Strongly Agree,No,Strongly Agree,Strongly Agree
R_3lFxPGwqIse66yi,Man,23,No school,Temporary,Yes,1,Strongly Agree,Yes,Strongly Agree,Strongly disagree
R_1jYTiw5CRWqhzCp,Man,20,Middle School,Temporary,Yes,1,Somewhat agree,No,Strongly Agree,Strongly disagree
R_1F3xZ7X9vMlMpc0,Man,25,Elementary School,Temporary,Yes,30,Strongly Agree,No,Strongly Agree,Strongly disagree
R_1EYV134amCWWHj2,Man,40,No school,Temporary,Yes,1,Strongly Agree,No,Strongly Agree,Strongly disagree
R_27NhkR9B6w0mvEi,Man,33,Elementary School,Temporary,Yes,7,Strongly Agree,No,Strongly Agree,Strongly disagree
R_3fCSDp4Vcs0G4vy,Woman,27,Middle School,Temporary,Yes,12,Strongly Agree,No,Strongly Agree,Strongly disagree
R_2SABOBXnNb0SotB,Woman,33,Elementary School,Permanent,Yes,7,Strongly Agree,No,Strongly Agree,Strongly disagree
R_2wcdG6jkLkEytmm,Man,19,Don't know,Temporary,Yes,1,Strongly Agree,No,Strongly Agree,Strongly disagree
R_1Kd1YkQ0WJyEFpA,Man,29,No school,Temporary,Yes,1,Strongly Agree,No,Strongly Agree,Strongly disagree
R_1Y8vQDsbrTT9Rxn,Man,21,Middle School,Temporary,Don't know,30,Strongly Agree,No,Strongly Agree,Strongly disagree
R_2WZptZjmRUQQ3Bn,Man,33,No school,Temporary,Yes,1,Strongly Agree,No,Strongly Agree,Strongly disagree
R_RyKIrFRan2UQbN7,Woman,29,No school,Temporary,Yes,2,Strongly Agree,No,Strongly Agree,Strongly disagree
R_3EQFPN5mqTCLaf2,Woman,22,Middle School,Temporary,Yes,12,Strongly Agree,No,Strongly Agree,Strongly disagree
R_2tG1A0oFeWQw5NM,Man,24,Middle School,Temporary,Yes,6,Strongly Agree,No,Strongly disagree,Strongly disagree
R_2OZlMcgkiXJGzku,Man,23,No school,Temporary,Yes,1,Strongly Agree,No,Strongly Agree,Strongly disagree
R_3HGQoQP9f2MJ0s4,Woman,39,Middle School,Temporary,Yes,84,Strongly Agree,No,Strongly Agree,Strongly disagree
R_3fxWI9JAdDfLj1z,Woman,23,Elementary School,Temporary,Yes,20,Strongly Agree,No,Strongly Agree,Strongly disagree
R_wMFIX0CE3iC0y4h,Man,31,Elementary School,Temporary,Yes,14,Strongly Agree,No,Strongly Agree,Strongly disagree
R_zVlMlJwV5JmH80F,Woman,46,No school,Temporary,Yes,12,Strongly Agree,No,Strongly Agree,Strongly disagree
R_293OGU3dvmyjhT0,Woman,27,High School,Temporary,Yes,1,Strongly Agree,No,Strongly Agree,Strongly disagree
R_2Yxqkxbx0vfKlMe,Woman,28,College degree or higher,Temporary,Yes,0,Strongly Agree,No,Strongly Agree,Strongly disagree
R_2w7feROqLR9NNBM,Woman,45,No school,Permanent,Don't know,60,Strongly Agree,No,Strongly Agree,Strongly disagree
R_eJvLYaogoQcEwJb,Woman,20,High School,Temporary,No,1,Strongly Agree,No,Strongly Agree,Strongly disagree
R_1OC3PnGya16bm0w,Man,25,No school,Temporary,Yes,1,Strongly Agree,No,Strongly Agree,Strongly disagree
R_2dm4fKzOciaA5gf,Man,48,No school,Permanent,Yes,39,Strongly Agree,No,Strongly Agree,Strongly disagree
R_3fT7hICfx8hyNu8,Woman,25,Middle School,Temporary,Yes,1,Strongly Agree,No,Somewhat disagree,Strongly disagree
R_2AG7x0FVVHFYOzi,Man,26,Middle School,Temporary,Yes,1,Strongly Agree,No,Strongly Agree,Strongly disagree
R_2pW7P9FyABRvvAd,Woman,26,Middle School,Temporary,Yes,1,Strongly Agree,No,Strongly Agree,Strongly disagree
R_217d87EJr5hSBVY,Woman,55,No school,Temporary,Yes,36,Strongly Agree,No,Strongly Agree,Strongly disagree
R_1CI8oWDhp6qEu0p,Man,31,Elementary School,Temporary,No,3,Somewhat agree,No,Strongly Agree,Strongly disagree
R_1n9s18cSBExqpNT,Man,32,No school,Temporary,Yes,1,Strongly Agree,No,Strongly Agree,Strongly disagree
R_2rHi7dXpsDreBDI,Man,35,Middle School,Permanent,Yes,108,Strongly Agree,No,Strongly Agree,Strongly disagree
R_cSsSVFwZv1sRWem,Man,33,High School,Permanent,Yes,192,Somewhat agree,No,Strongly Agree,Strongly disagree
R_cewSTFCH5e2m1dH,Man,19,Middle School,Temporary,Yes,8,Strongly Agree,No,Strongly Agree,Strongly disagree
R_iTSYf7HL2524ZrJ,Man,38,High School,Permanent,Yes,12,Strongly Agree,No,Strongly Agree,Strongly Agree
R_3YEpdA5WCmqRtVI,Man,24,High School,Permanent,Yes,16,Strongly Agree,No,Strongly Agree,Strongly disagree
R_aKnqgVlowKgC7Q6,Man,36,Elementary School,Permanent,Yes,60,Strongly Agree,No,Somewhat agree,Strongly disagree
R_7DD7uFx02kO2gTB,Man,40,Middle School,Permanent,Yes,24,Strongly Agree,No,Strongly Agree,Strongly disagree
R_5pupg2BHI2lHu7x,Man,24,Elementary School,Permanent,Yes,12,Strongly Agree,No,Strongly Agree,Strongly disagree
R_efkAXsEq5xBK2kz,Woman,22,Middle School,Permanent,Yes,32,Agree nor disagree,No,Strongly Agree,Strongly disagree
R_fngBcgBADORrMzz,Woman,32,Middle School,Temporary,Yes,3,Strongly Agree,No,Strongly Agree,Strongly disagree
R_1HESg5q2HDQvqeO,Woman,40,Elementary School,Permanent,Yes,300,Agree nor disagree,No,Somewhat agree,Somewhat agree
R_b6brgPeBT9uRDW7,Woman,24,Middle School,Temporary,Yes,3,Strongly Agree,No,Strongly Agree,Strongly disagree
R_lL012NebUNzDXkj,Woman,38,Elementary School,Permanent,Yes,96,Strongly Agree,No,Strongly Agree,Strongly disagree
R_iAzJFB1r6OAtQHc,Woman,31,High School,Permanent,Yes,30,Somewhat agree,No,Strongly Agree,Neither agree nor disagree
R_ghftaD80DJZYyIf,Man,25,High School,Temporary,Yes,3,Strongly Agree,No,Strongly Agree,Strongly disagree
R_ig0PufRWfK9Ud72,Man,33,Middle School,Permanent,Yes,2,Strongly Agree,No,Strongly Agree,Strongly disagree
R_dCQsIsVS6uviM0D,Man,19,Middle School,Permanent,Yes,10,Strongly Agree,No,Strongly Agree,Strongly disagree
R_kNCz3g60Fehumzt,Woman,53,High School,Permanent,Yes,24,Strongly Agree,No,Strongly Agree,Strongly disagree
R_hnBvlp8Trt83kVa,Woman,24,High School,Temporary,Yes,23,Agree nor disagree,No,Somewhat agree,Somewhat disagree
R_63sQHy6A49ajZHk,Woman,22,High School,Temporary,Yes,17,Strongly Agree,No,Strongly Agree,Strongly disagree
R_2D669jPdjjPTzK7,Woman,58,Elementary School,Permanent,Yes,48,Strongly Agree,No,Strongly Agree,Strongly disagree
R_oSmtO4JLl2Sxlpi,Woman,31,Middle School,Permanent,Yes,5,Strongly Agree,No,Strongly Agree,Strongly disagree
R_0NF6398u3ZK6dD4,Man,38,Middle School,Permanent,Yes,26,Agree nor disagree,No,Strongly Agree,Strongly disagree
R_4o57iovEyK0wMiG,Woman,25,Middle School,Permanent,Yes,24,Somewhat agree,No,Strongly Agree,Strongly disagree
