worker_type_core,understand_contract,entity_tenure_total_months,workplace_satis_core,trust_leadership_core,living_wage_tf_core,conditions_rate_core,safety_core,accident_last_year,injury_last_year,covid_safety_measures_core,return_next_season_core,pressure_to_work_core,factory_recommend_tf_core
Permanent,Yes,132,Very satisfied,Don't know,Yes,Very good,Strongly Agree,No,,Agree nor disagree,Yes,Strongly disagree,8
Permanent,Yes,9,Very satisfied,Yes,No,Very good,Strongly Agree,No,,Strongly Agree,Yes,Strongly Agree,10
Permanent,Yes,14,Very satisfied,Yes,Yes,Very good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Permanent,Yes,60,Somewhat Satisfied,Yes,Yes,Somewhat good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Permanent,Yes,48,Very satisfied,Yes,Yes,Neither good or bad,Strongly Agree,No,,Somewhat agree,Yes,Strongly disagree,9
Permanent,Yes,9,Somewhat Satisfied,Don't know,No,Very good,Strongly Agree,No,,Somewhat agree,Yes,Neither agree nor disagree,10
Permanent,Yes,60,Somewhat Satisfied,Refused,No,Neither good or bad,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,8
Permanent,Yes,12,Very satisfied,Yes,No,Very good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Permanent,Yes,7,Somewhat Satisfied,Yes,No,Somewhat good,Strongly Agree,No,,Strongly Agree,Yes,Somewhat disagree,10
Permanent,Yes,45,Somewhat Satisfied,No,No,Somewhat good,Somewhat agree,No,,Somewhat agree,Yes,Somewhat agree,8
Permanent,Don't know,192,Very satisfied,Yes,No,Somewhat good,Agree nor disagree,Yes,2 occasions,Strongly Agree,Yes,Strongly Agree,10
Temporary,Yes,5,Very satisfied,Don't know,No,Somewhat good,Somewhat agree,No,,Strongly Agree,Yes,Strongly disagree,8
Permanent,Yes,12,Somewhat Satisfied,Yes,No,Very good,Strongly Agree,No,,Strongly Agree,Yes,Somewhat agree,9
Permanent,Yes,156,Very satisfied,Yes,Yes,Somewhat good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,9
Permanent,Yes,27,Somewhat Satisfied,Yes,No,Neither good or bad,Somewhat agree,No,,Somewhat agree,Yes,Strongly disagree,10
Permanent,Yes,48,Somewhat Satisfied,Yes,Yes,Somewhat good,Somewhat agree,Yes,1 occasion,Strongly Agree,Yes,Strongly disagree,7
Permanent,Yes,132,Very satisfied,Yes,No,Very good,Somewhat agree,Yes,1 occasion,Strongly Agree,Yes,Strongly disagree,10
Permanent,Yes,24,Somewhat Satisfied,Yes,No,Somewhat good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Permanent,Yes,240,Neither satisfied nor dissatisfied,No,No,Neither good or bad,Somewhat agree,No,,Strongly Agree,Yes,Strongly disagree,7
Permanent,Yes,216,Very satisfied,Yes,No,Somewhat good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,9
Temporary,Yes,20,Neither satisfied nor dissatisfied,Yes,Yes,Very good,Strongly Agree,No,,Somewhat agree,Yes,Strongly disagree,9
Permanent,Yes,79,Very satisfied,Yes,Yes,Very good,Strongly Agree,No,,Somewhat agree,Yes,Strongly disagree,10
Permanent,Yes,9,Somewhat Satisfied,Yes,Yes,Neither good or bad,Somewhat agree,No,,Strongly Agree,Yes,Strongly disagree,10
Permanent,Yes,12,Very satisfied,Yes,Yes,Very good,Strongly Agree,Yes,1 occasion,Strongly Agree,Yes,Strongly disagree,10
Permanent,Yes,15,Somewhat Satisfied,Yes,Yes,Very good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,8
Permanent,Don't know,48,Very satisfied,Yes,Yes,Very good,Strongly Agree,Yes,1 occasion,Strongly Agree,Yes,Strongly disagree,10
Permanent,No,5,Somewhat Satisfied,Yes,Yes,Very good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Permanent,Yes,16,Somewhat Satisfied,Yes,Yes,Somewhat good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Permanent,Yes,96,Somewhat Satisfied,Yes,Don't know,Somewhat good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,8
Permanent,Yes,228,Very satisfied,Don't know,No,Very good,Strongly Agree,No,,Strongly Agree,Yes,Strongly Agree,1
Permanent,Yes,24,Very satisfied,Yes,Yes,Very good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Temporary,Yes,120,Very satisfied,Yes,No,Somewhat good,Strongly Agree,No,,Strongly Agree,Yes,Somewhat agree,8
Permanent,Yes,180,Somewhat Satisfied,Yes,Yes,Very good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Permanent,Yes,60,Neither satisfied nor dissatisfied,Don't know,Yes,Neither good or bad,Strongly Agree,Yes,1 occasion,Strongly Agree,Yes,Somewhat agree,8
Permanent,Yes,14,Very satisfied,Yes,Yes,Very good,Somewhat agree,No,,Strongly Agree,Yes,Strongly Agree,10
Permanent,Yes,180,Somewhat Satisfied,No,No,Neither good or bad,Somewhat disagree,No,,Somewhat agree,Yes,Strongly disagree,8
Permanent,Yes,24,Somewhat Satisfied,Don't know,No,Very good,Strongly disagree,No,,Strongly Agree,Yes,Strongly disagree,10
Permanent,Yes,54,Neither satisfied nor dissatisfied,Yes,No,Somewhat good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,8
Temporary,Yes,3,Very satisfied,Yes,Yes,Neither good or bad,Strongly Agree,No,,Strongly Agree,Yes,Strongly Agree,9
Temporary,Yes,156,Neither satisfied nor dissatisfied,Yes,Yes,Somewhat good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,9
Permanent,Yes,12,Somewhat Satisfied,Yes,Yes,Very good,Strongly Agree,No,,Strongly Agree,Yes,Somewhat agree,9
Permanent,Yes,26,Somewhat Satisfied,Yes,Yes,Somewhat good,Somewhat agree,No,,Strongly Agree,Yes,Strongly Agree,10
Permanent,Refused,72,Neither satisfied nor dissatisfied,No,No,Neither good or bad,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,6
Temporary,Yes,5,Very satisfied,Don't know,Yes,Very good,Strongly Agree,No,,Strongly Agree,Don't know,Strongly Agree,1
Permanent,Yes,24,Neither satisfied nor dissatisfied,Yes,No,Neither good or bad,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,8
Permanent,Yes,72,Very satisfied,Yes,Yes,Very good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,9
Permanent,Yes,84,Neither satisfied nor dissatisfied,Yes,No,Neither good or bad,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,8
Permanent,Yes,24,Very satisfied,Yes,Yes,Very good,Agree nor disagree,No,,Agree nor disagree,Yes,Neither agree nor disagree,10
Permanent,Yes,36,Somewhat Satisfied,Yes,Yes,Somewhat good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Permanent,Yes,24,Somewhat Satisfied,Yes,No,Somewhat good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Permanent,Yes,102,Neither satisfied nor dissatisfied,No,No,Neither good or bad,Strongly Agree,No,,Strongly disagree,Yes,Somewhat disagree,7
Permanent,Yes,3,Very satisfied,Yes,No,Very good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Permanent,Yes,24,Somewhat dissatisfied,Yes,No,Very good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Permanent,Yes,3,Somewhat Satisfied,Yes,No,Neither good or bad,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,8
Permanent,Yes,84,Very satisfied,No,No,Somewhat good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,8
Permanent,Yes,180,Very satisfied,No,Yes,Neither good or bad,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Permanent,Yes,6,Very satisfied,Yes,No,Very good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Permanent,Yes,8,Neither satisfied nor dissatisfied,Don't know,No,Very good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Permanent,Yes,6,Somewhat dissatisfied,No,No,Neither good or bad,Strongly disagree,Yes,1 occasion,Somewhat disagree,Yes,Strongly disagree,0
Don't know,Yes,5,Somewhat Satisfied,Don't know,No,Somewhat good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,9
Permanent,Yes,27,Very satisfied,Yes,Yes,Very good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,9
Permanent,Yes,53,Neither satisfied nor dissatisfied,No,Yes,Neither good or bad,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,7
Permanent,Yes,7,Very satisfied,Don't know,No,Very good,Strongly Agree,Yes,1 occasion,Strongly Agree,Yes,Strongly disagree,10
Permanent,Yes,288,Very satisfied,Yes,Yes,Very good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Temporary,Yes,96,Somewhat Satisfied,Yes,No,Somewhat good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,7
Permanent,Yes,156,Somewhat Satisfied,Yes,No,Somewhat good,Somewhat agree,No,,Strongly Agree,Yes,Strongly disagree,10
Permanent,Yes,36,Very satisfied,Yes,Yes,Very good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Permanent,Refused,648,Very satisfied,Refused,Yes,Very good,Strongly Agree,No,,Agree nor disagree,Yes,Strongly disagree,10
Permanent,No,120,Somewhat Satisfied,No,No,Somewhat good,Somewhat disagree,Yes,2 occasions,Strongly Agree,Yes,Somewhat agree,6
Permanent,Yes,18,Very satisfied,Yes,Yes,Somewhat good,Strongly Agree,Yes,1 occasion,Somewhat agree,Yes,Neither agree nor disagree,10
Permanent,Yes,72,Somewhat Satisfied,No,No,Very good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,8
Permanent,No,36,Somewhat Satisfied,Yes,No,Somewhat good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Permanent,Yes,216,Somewhat Satisfied,Don't know,No,Neither good or bad,Agree nor disagree,No,,Somewhat agree,Yes,Strongly Agree,8
Permanent,Yes,66,Somewhat Satisfied,Yes,No,Somewhat good,Somewhat agree,Yes,3 or more occasions,Strongly Agree,Yes,Strongly disagree,8
Permanent,Yes,36,Very satisfied,No,No,Very good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Permanent,Yes,12,Somewhat Satisfied,Don't know,No,Very good,Strongly Agree,Yes,1 occasion,Strongly Agree,Yes,Strongly disagree,10
Permanent,Yes,36,Very satisfied,Yes,No,Somewhat good,Refused,No,,Somewhat agree,Yes,Strongly disagree,10
Permanent,No,48,Neither satisfied nor dissatisfied,Don't know,No,Somewhat good,Somewhat agree,No,,Strongly Agree,Yes,Strongly disagree,10
Permanent,Yes,70,Very satisfied,Yes,No,Very good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Permanent,Yes,126,Very satisfied,Refused,Yes,Somewhat good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Temporary,Yes,63,Neither satisfied nor dissatisfied,Yes,No,Neither good or bad,Somewhat agree,No,,Strongly Agree,Don't know,Strongly disagree,5
Permanent,Yes,52,Very satisfied,Don't know,Yes,Somewhat good,Strongly Agree,No,,Agree nor disagree,Yes,Strongly disagree,8
Temporary,Yes,11,Very satisfied,Yes,Yes,Very good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Temporary,Yes,5,Somewhat Satisfied,Yes,Yes,Very bad,Strongly Agree,Yes,1 occasion,Strongly Agree,Yes,Strongly Agree,5
Permanent,Yes,72,Very satisfied,Yes,No,Very good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Permanent,Yes,12,Neither satisfied nor dissatisfied,Yes,No,Neither good or bad,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Permanent,Yes,18,Neither satisfied nor dissatisfied,Don't know,Yes,Very good,Somewhat agree,No,,Strongly Agree,Yes,Strongly disagree,8
Permanent,Yes,72,Very satisfied,Yes,No,Very good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,9
Permanent,Yes,42,Very satisfied,Yes,No,Somewhat good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Permanent,Yes,84,Somewhat Satisfied,Yes,No,Somewhat good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,8
Permanent,Don't know,72,Very satisfied,Yes,Yes,Very good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,8
Permanent,Yes,12,Somewhat Satisfied,Yes,Yes,Neither good or bad,Strongly Agree,Yes,1 occasion,Strongly Agree,Yes,Strongly disagree,10
Permanent,Yes,14,Somewhat Satisfied,Yes,No,Somewhat good,Somewhat agree,No,,Strongly Agree,Yes,Strongly disagree,8
Permanent,Yes,47,Neither satisfied nor dissatisfied,No,No,Somewhat good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,8
Permanent,Yes,72,Very satisfied,No,No,Very good,Strongly Agree,No,,Somewhat agree,Yes,Somewhat disagree,10
Temporary,Yes,36,Neither satisfied nor dissatisfied,Yes,Yes,Very good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,7
Permanent,Don't know,84,Neither satisfied nor dissatisfied,Refused,Yes,Neither good or bad,Agree nor disagree,No,,Strongly Agree,Yes,Strongly disagree,8
Temporary,Yes,84,Very satisfied,Yes,Yes,Neither good or bad,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Permanent,Yes,12,Somewhat Satisfied,Yes,Yes,Somewhat good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Permanent,Yes,72,Very satisfied,Don't know,Yes,Very good,Agree nor disagree,No,,Strongly Agree,Yes,Strongly disagree,8
Temporary,Yes,8,Very dissatisfied,Don't know,No,Somewhat good,Somewhat disagree,No,,Strongly Agree,Don't know,Somewhat disagree,10
Permanent,No,23,Neither satisfied nor dissatisfied,Don't know,No,Neither good or bad,Somewhat disagree,Yes,1 occasion,Strongly Agree,Don't know,Strongly disagree,6
Permanent,Yes,156,Very satisfied,Don't know,Yes,Somewhat good,Strongly Agree,No,,Strongly Agree,Yes,Neither agree nor disagree,10
Permanent,Yes,13,Very satisfied,Yes,Yes,Very good,Strongly Agree,No,,Somewhat agree,Yes,Strongly disagree,10
Permanent,Yes,36,Neither satisfied nor dissatisfied,No,No,Neither good or bad,Strongly disagree,Yes,3 or more occasions,Somewhat disagree,Don't know,Somewhat agree,6
Permanent,Yes,60,Somewhat Satisfied,No,No,Somewhat good,Strongly disagree,Yes,1 occasion,Agree nor disagree,Yes,Strongly disagree,8
Permanent,No,60,Somewhat Satisfied,Yes,No,Neither good or bad,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,8
Permanent,Yes,48,Somewhat Satisfied,Yes,No,Very good,Agree nor disagree,No,,Strongly Agree,Yes,Strongly disagree,5
Permanent,Yes,18,Neither satisfied nor dissatisfied,No,No,Somewhat good,Strongly disagree,Yes,1 occasion,Strongly Agree,Yes,Strongly disagree,8
Permanent,Yes,15,Very satisfied,Yes,Yes,Very good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Permanent,Yes,18,Very satisfied,Yes,Yes,Somewhat good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Permanent,Yes,62,Very satisfied,Yes,No,Very good,Somewhat agree,No,,Strongly Agree,Yes,Strongly disagree,10
Permanent,Yes,106,Very satisfied,Yes,Yes,Very good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,8
Permanent,Yes,72,Somewhat Satisfied,Yes,Yes,Somewhat good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Permanent,Yes,84,Somewhat Satisfied,Yes,Yes,Somewhat good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Permanent,Yes,192,Very satisfied,Yes,Yes,Very good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Permanent,Yes,24,Somewhat Satisfied,Yes,Yes,Very good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,9
Permanent,Yes,264,Somewhat Satisfied,Yes,Yes,Somewhat good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Permanent,Yes,48,Very satisfied,Yes,Yes,Very good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Permanent,Yes,144,Very satisfied,Yes,Yes,Somewhat good,Strongly Agree,No,,Somewhat agree,Yes,Strongly disagree,9
Permanent,Yes,77,Somewhat Satisfied,Yes,Yes,Somewhat good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Permanent,Yes,252,Very satisfied,Yes,Yes,Very good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Permanent,Yes,12,Very satisfied,Yes,Yes,Very good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Permanent,Yes,60,Somewhat Satisfied,Yes,Yes,Somewhat good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Permanent,Yes,5,Very satisfied,Yes,Yes,Very good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Permanent,Yes,120,Very satisfied,Yes,Yes,Very good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Permanent,Yes,144,Somewhat Satisfied,Yes,Yes,Somewhat good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,9
Permanent,Yes,60,Very satisfied,Yes,Yes,Very good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Permanent,Yes,132,Very satisfied,Yes,No,Very good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Permanent,Yes,156,Very satisfied,Yes,Yes,Very good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Permanent,Yes,132,Very satisfied,Yes,Yes,Very good,Strongly Agree,No,,Strongly Agree,Yes,Somewhat disagree,10
Permanent,Yes,144,Somewhat Satisfied,Yes,Yes,Very good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,9
Permanent,Yes,48,Very satisfied,Yes,Yes,Very good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Permanent,Yes,120,Very satisfied,Yes,Yes,Very good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Permanent,Yes,108,Very satisfied,Yes,Yes,Very good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,9
Permanent,Yes,10,Somewhat Satisfied,Yes,No,Neither good or bad,Strongly Agree,No,,Strongly Agree,Don't know,Strongly disagree,8
Permanent,Yes,84,Very satisfied,Yes,Yes,Very good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,10
Permanent,Yes,60,Somewhat Satisfied,Yes,No,Very good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,8
Permanent,Yes,96,Very satisfied,Yes,No,Very good,Somewhat agree,No,,Strongly disagree,Yes,Strongly Agree,10
Permanent,Yes,5,Very satisfied,Yes,Yes,Very good,Strongly Agree,No,,Somewhat agree,Yes,Strongly disagree,10
Permanent,Yes,120,Neither satisfied nor dissatisfied,Yes,No,Neither good or bad,Strongly Agree,No,,Agree nor disagree,Yes,Strongly disagree,8
Permanent,Yes,120,Very satisfied,Yes,No,Somewhat good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,8
Permanent,No,36,Neither satisfied nor dissatisfied,No,No,Somewhat good,Agree nor disagree,No,,Strongly Agree,Yes,Somewhat agree,8
Permanent,No,240,Very satisfied,Yes,No,Neither good or bad,Strongly Agree,No,,Agree nor disagree,Yes,Strongly disagree,10
Permanent,Yes,72,Very satisfied,Yes,Yes,Very good,Strongly Agree,No,,Strongly Agree,Yes,Strongly Agree,10
Temporary,Yes,3,Somewhat Satisfied,Yes,No,Somewhat good,Agree nor disagree,No,,Strongly Agree,Yes,Strongly disagree,7
Permanent,Yes,65,Somewhat Satisfied,Yes,Yes,Neither good or bad,Agree nor disagree,Yes,1 occasion,Strongly Agree,Yes,Strongly disagree,9
Temporary,Yes,0,Somewhat Satisfied,Yes,No,Somewhat good,Strongly Agree,No,,Strongly Agree,Yes,Strongly disagree,8
Permanent,Yes,6,Somewhat Satisfied,Yes,No,Neither good or bad,Strongly Agree,No,,Somewhat agree,Yes,Neither agree nor disagree,9
Seasonal OR temporary,Yes,1,Very satisfied,Yes,No,Very good,Somewhat agree,No,,Strongly Agree,Yes,Somewhat agree,7
Seasonal OR temporary,Yes,3,Very satisfied,Yes,Yes,Somewhat good,Strongly agree,No,,Somewhat disagree,Yes,Strongly disagree,6
Seasonal OR temporary,Yes,5,Very satisfied,Don't know,Yes,Somewhat good,Strongly agree,No,,Somewhat agree,Yes,Strongly disagree,8
Seasonal OR temporary,Yes,0,Very satisfied,Yes,Don't know,Very good,Strongly agree,No,,Somewhat agree,Yes,Strongly disagree,10
Seasonal OR temporary,Yes,1,Very satisfied,Yes,Yes,Very good,Strongly agree,No,,Somewhat agree,Yes,Strongly disagree,10
Seasonal OR temporary,Yes,1,Very satisfied,Yes,Yes,Very good,Strongly agree,No,,Strongly Agree,Yes,Strongly disagree,10
Seasonal OR temporary,Yes,1,Very satisfied,Yes,Yes,Somewhat good,Strongly agree,No,,Strongly Agree,Yes,Strongly disagree,5
Seasonal OR temporary,Yes,8,Somewhat Satisfied,Yes,Yes,Very good,Somewhat agree,No,,Strongly Agree,Yes,Somewhat disagree,10
Seasonal OR temporary,Yes,4,Very satisfied,Yes,Yes,Very good,Strongly agree,No,,Strongly Agree,Yes,Strongly disagree,10
Permanent,Yes,2,Somewhat Satisfied,Yes,No,Somewhat good,Somewhat agree,No,,Somewhat agree,No,Strongly agree,5
Permanent,No,1,Somewhat Satisfied,Yes,No,Somewhat good,Strongly agree,No,,Strongly Agree,Yes,Strongly agree,8
Seasonal OR temporary,Yes,1,Somewhat Satisfied,Yes,No,Somewhat good,Strongly agree,No,,Somewhat agree,Yes,Strongly agree,5
Seasonal OR temporary,Yes,2,Somewhat Satisfied,Yes,Yes,Somewhat good,Strongly agree,No,,Somewhat agree,Yes,Strongly disagree,10
Permanent,Yes,1,Somewhat Satisfied,Yes,Yes,Neither good or bad,Somewhat agree,No,,Somewhat agree,Yes,Strongly disagree,5
Seasonal OR temporary,Yes,3,Very satisfied,Yes,Yes,Neither good or bad,Strongly agree,No,,Somewhat agree,Yes,Strongly disagree,9
Seasonal OR temporary,Yes,4,Neither satisfied nor dissatisfied,Yes,Yes,Somewhat good,Strongly agree,No,,Strongly Agree,Yes,Somewhat agree,7
Seasonal OR temporary,Yes,1,Somewhat Satisfied,Yes,No,Very good,Strongly agree,No,,Somewhat agree,Yes,Strongly disagree,10
Seasonal OR temporary,Don't know,1,Very satisfied,Yes,Yes,Somewhat good,Strongly agree,Yes,Never sustained an injury while at this job,Strongly Agree,Yes,Strongly disagree,8
Seasonal OR temporary,No,24,Very satisfied,Yes,No,Very good,Strongly agree,No,,Strongly Agree,Yes,Strongly agree,10
Seasonal OR temporary,Yes,2,Very satisfied,Yes,No,Neither good or bad,Strongly agree,No,,Strongly Agree,No,Strongly disagree,8
Seasonal OR temporary,Yes,1,Very satisfied,Yes,Yes,Somewhat good,Somewhat agree,No,,Somewhat agree,Yes,Somewhat disagree,9
Seasonal OR temporary,Yes,3,Somewhat Satisfied,Don't know,No,Somewhat good,Agree nor disagree,No,,Agree nor disagree,Yes,Somewhat disagree,7
